0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,11,11,11,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11,11,11,11,11,11,13,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
23,23,23,23,26,23,23,26,23,21,21,21,21,21,21,21,23,21,21,21,21,21,23,23,21,23,23,23,23,23,21,23,23,23,23,21,23,23,21,21,21,21,21,21,21,21,21,21,21,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,79,79,79,79,79,79,77,77,77,77,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77
58,58,58,58,56,56,56,56,53,51,51,51,51,51,49,51,49,49,49,49,51,49,49,49,51,49,49,49,49,51,49,49,49,49,49,49,49,49,49,49,49,51,51,51,51,51,51,51,51,51
94,94,94,94,94,94,94,94,92,94,94,90,90,92,92,92,92,90,90,92,92,90,90,90,90,90,90,90,90,90,90,90,92,90,90,90,90,90,85,85,88,88,88,88,88,90,88,90,88,88
70,70,70,70,68,68,68,66,68,68,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
73,73,73,73,75,75,75,73,73,73,73,73,73,73,26,26,73,73,73,73,73,73,73,73,73,75,75,75,75,26,26,26,26,26,75,75,73,26,26,26,26,26,28,28,26,28,28,26,28,26
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
79,79,79,79,79,79,79,81,81,81,81,77,77,77,77,77,75,75,75,77,75,75,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,75,73,70,73,75,75,77,77,77,77,77,77,73
60,60,60,60,60,60,60,58,58,58,56,53,51,51,51,51,51,51,51,51,51,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,49,49,51,51,51,51,51,51,51,51,51,51
45,45,45,45,45,47,47,45,45,45,45,47,47,45,47,47,45,45,45,45,45,45,47,47,47,47,47,47,45,45,47,45,45,45,47,45,45,45,47,47,47,45,47,45,45,45,45,45,47,47
43,43,45,43,43,43,43,43,43,43,43,43,43,43,43,43,45,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,45,43,43,43,43,43,45,43,43,43,43,43,45,43
17,17,19,19,19,21,19,19,21,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,19,21,19,19,21,21,19,21,21,19,21,19,21,19,21,21,19,21
21,21,21,21,21,21,21,21,21,21,21,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,19,21,21,21,21,21,21,21,21,21,21,21
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
15,15,15,34,34,34,32,32,15,17,17,15,17,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,32,15,15,15,15,32,15,34,32,34,34,15,15,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,23,23,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,11,11,11,13,13,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9
9,9,0,9,9,9,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,11,9,11,11,11,11,11,11,11,11,9,9,9,9,9,11,9,11,11,11,11,9,9,11,11,11,11,11,11,11,11,11,11,11,11
11,11,9,11,9,9,9,11,11,9,9,11,11,11,11,11,9,9,11,11,11,11,11,11,11,11,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
13,13,13,13,13,13,13,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,9
30,30,26,26,26,26,28,30,30,28,28,28,28,28,26,26,26,26,26,26,26,23,26,26,26,26,26,26,26,23,26,23,26,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21
15,15,15,15,15,15,15,15,15,32,32,15,15,32,13,15,32,15,15,15,13,13,13,32,32,32,32,32,15,13,13,13,32,32,15,15,15,15,15,15,15,15,15,13,13,15,13,15,15,15
53,53,56,56,53,56,53,56,56,56,56,56,53,56,56,56,56,56,53,53,53,53,53,56,56,56,53,53,53,53,53,53,53,56,53,53,53,53,53,53,51,51,51,51,51,51,51,53,51,51
68,68,68,68,68,68,68,68,68,66,66,66,68,68,68,68,68,68,66,68,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,64,64,66,66,68,68,68,68,66,66,66,66
85,85,83,81,83,83,81,81,79,81,81,77,77,77,79,79,79,79,79,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,77,81,81,81,81,81,81,81,81,81,79
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,28,28,28,30,30,28,28,28,28,28,30,28,30
90,90,90,90,90,90,90,90,90,90,90,92,92,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,92,94,94,94,94,94,94,92,92,94,94,92,94,92,94,94,94,94,94,94,94,94
115,115,115,115,115,117,115,115,113,115,113,115,115,115,115,115,115,115,115,115,115,113,113,115,115,117,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
77,77,77,77,79,81,81,79,79,81,81,81,79,79,77,77,77,79,79,77,77,77,77,77,79,77,77,77,77,77,81,79,81,79,81,81,77,79,79,79,79,77,73,73,75,75,73,73,73,73
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,68,68,68,68,68,68,66,68,66,66,66,66,66,66,66,66,66,66,66,66,66,68,66,66,66,66,66,66,66,66,66,68,68
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,21,23
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,17,17,17,17,17,17,19,17,17,19,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,17,19,19,19,19,19,19
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15
13,13,13,13,13,13,13,13,13,13,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,15,13,15,15,15,15,15,15,15,15,13
85,85,81,79,77,68,75,77,85,94,94,98,103,107,105,107,103,103,98,94,94,90,90,90,85,85,85,83,85,85,83,85,88,88,85,85,85,88,83,83,81,83,85,85,85,85,85,85,85,88
13,13,15,13,13,15,15,13,13,15,15,15,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,60,62,62,60,62,62,60,62,60,60,60,62,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,66,64,64,66,66,66,66,66,66,66,64,64,64,64,64,64,64,64,64,64,64
51,51,49,51,49,51,49,49,51,53,51,56,56,58,56,56,53,56,56,56,53,53,53,53,53,53,53,56,53,53,53,56,56,53,56,56,53,56,56,56,56,56,56,56,56,56,56,56,56,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,15,13,13,13,15,13,13,13,13,13,15,15,15,13,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,15,15,15,13,15,15
15,13,13,13,13,15,13,15,13,11,13,11,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,13,13,11,11,13,13,13,13,13,13
9,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,11,13,13,13,13,13,13,13,9,9,9,9,11,9,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,9,9,9,9,9,9,9,11,11
15,15,15,15,13,13,13,15,13,13,13,13,13,15,15,13,15,15,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,15,15,13,13,13,13,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,13,11,11,11,11,11,13,13,13,13,13,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,9,9,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11
23,23,23,23,26,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,21,23,23,23,23,23,21,23,23,23,23,23,23,21,21,21,21,23,21,21,21,21,21,21,21
17,17,17,15,15,13,13,13,13,13,13,13,13,15,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
58,58,58,60,56,53,53,53,53,56,56,53,53,53,53,53,51,51,51,51,51,49,51,51,51,51,51,51,51,51,51,51,51,51,49,49,49,49,49,49,51,51,51,51,51,51,51,51,51,51
111,111,111,111,111,111,111,111,111,111,111,109,111,111,111,111,111,111,109,109,109,109,109,109,109,109,109,111,111,109,109,111,111,111,109,109,109,107,107,100,103,105,107,107,107,105,105,105,105,105
90,90,90,90,90,90,90,92,92,90,90,85,85,85,88,90,90,90,88,90,90,90,90,90,88,88,88,90,90,88,90,90,90,90,90,90,90,90,85,85,85,85,85,85,85,85,85,85,85,85
34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,34,34,34,34,34,34,34,32,34,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,32,34,34,34,34,34,34,34,34,34,34
36,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,36,38,38,36,36,36,36,36,36,36,36,36,36,36,36,36,38,38,36,36,36,36,36,36,36
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,79,77,77,77
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,117,115,117,117,117,117,117,117,117,117,120,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,120,117,117,117,117,117,120,117
90,90,90,90,90,90,90,90,90,85,88,88,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,88,88,88,85,88,85,88,88,88,88,85,88,85,88,88,88,90,90,90,92,90
98,98,96,96,98,98,98,100,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,96,98,96,98,98,98,98,98,98,98,98
60,60,60,60,58,58,58,60,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
53,51,53,53,53,51,51,53,53,56,56,56,56,56,53,56,53,53,53,53,53,53,53,53,56,56,53,53,56,53,53,53,53,53,53,53,53,53,56,53,56,56,56,53,56,53,53,53,53,53
68,68,68,68,68,68,68,68,68,68,68,70,70,70,70,73,73,70,73,73,73,70,70,70,70,70,70,70,70,68,70,68,68,68,68,68,68,68,68,68,68,70,68,68,68,68,68,68,68,68
32,32,32,32,30,30,30,32,32,32,32,32,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
19,19,19,19,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,17,17,19,19,17,19,17,19,19,19,19,19,17,17,17,17
28,28,28,28,28,28,28,28,28,30,30,30,30,28,28,28,28,28,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,28,30,30,30,30,30,30,30,30,30,30,30,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,19,19,19,19,19,19,19,19,21,21,19,21,21,19,19,19,21,19,19,19,19,19,19,19,17,17,17,17,19,19,19,19,19,19,19,19,19,19,17,19,19,19,19,19,19,19,19,17
90,90,90,90,92,90,90,90,92,94,94,94,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,96,96,94,96,94,96,94,96,96,96,96,96,96,96,96,96,96,96,96,96,98,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,15,15,15,15,15,15,15,11,13,11,11,11,11,13,11,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
32,32,34,34,34,34,34,34,30,30,32,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,32,32,32,30,30,30,30,32,30
23,23,23,23,23,23,23,23,21,19,19,21,19,19,19,19,19,21,21,19,19,19,19,19,19,19,19,19,19,21,19,19,19,19,21,19,21,19,21,21,21,21,21,21,21,21,21,21,21,21
0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,9,9,9,9,9,9,9,0,0,0,0,0,9,0,9,9,9,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,15,15,15,15,15,15
17,17,17,17,17,15,15,15,15,15,15,15,17,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,17,15,17,15,17,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
21,21,21,21,21,21,21,21,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
